'famid' 'e1' 'e2' 'e3' 'e4' 'e5' 'e6' 'e7' 'e8' 'e9' 'e10' 'e11' 'e12' 'e13' 'e14' 'e15' 'e16' 'e17' 'e18' 'a1' 'a2' 'a3' 'a4' 'a5' 'a6' 'a7' 'a8' 'a9' 'a10' 'a11' 'a12' 'a13' 'a14' 'a15' 'a16' 'a17' 'a18'
5050590 1.653 1.636 -0.923 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 34.217 34.217 57.147 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5050863 1.255 1.274 0.647 2.509 NA NA 0.549 NA NA NA NA NA NA NA NA NA NA NA 43.383 43.383 72.428 68.772 NA NA 42.081 NA NA NA NA NA NA NA NA NA NA NA
5050925 -0.135 -1.418 NA NA -0.515 NA NA NA NA NA NA NA NA NA NA NA NA NA 22.519 22.519 NA NA 25.996 NA NA NA NA NA NA NA NA NA NA NA NA NA
5051186 0.246 1.242 NA NA NA NA 1.451 NA NA NA NA NA NA NA NA NA NA NA 54.318 54.318 NA NA NA NA 62.058 NA NA NA NA NA NA NA NA NA NA NA
5051397 -0.349 -0.792 0.525 NA NA NA NA NA NA 1.971 NA NA NA NA NA NA NA NA 37.297 37.297 58.427 NA NA NA NA NA NA 42.357 NA NA NA NA NA NA NA NA
5051632 -0.441 0.27 NA NA NA NA NA NA NA NA NA NA -0.417 NA NA NA NA NA 75.428 75.428 NA NA NA NA NA NA NA NA NA NA 43.997 NA NA NA NA NA
5052171 -1.065 -1.221 -1.096 -1.029 -0.608 NA NA NA 1.191 NA NA NA NA NA NA NA NA NA 27.552 27.552 66.781 61.237 24.409 NA NA NA 27.735 NA NA NA NA NA NA NA NA NA
5052363 1.235 1.633 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 68.315 68.315 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5052397 2.001 2.477 0.928 0.806 NA NA 1.228 NA NA NA NA NA NA NA NA NA NA NA 23.389 23.389 53.345 43.998 NA NA 20.751 NA NA NA NA NA NA NA NA NA NA NA
5052400 -1.755 -2.213 NA NA NA NA NA NA NA 0.286 NA NA NA NA NA NA NA NA 58.567 58.567 NA NA NA NA NA NA NA 61.64 NA NA NA NA NA NA NA NA
5052663 0.504 0.076 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23.36 23.36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5053158 -0.139 0.716 -1.447 NA 0.582 NA NA NA NA NA NA NA NA NA NA NA NA NA 42.66 42.66 75.429 NA 40.539 NA NA NA NA NA NA NA NA NA NA NA NA NA
5053178 0.017 -0.327 1.144 0.123 NA NA NA NA 0.333 1.027 NA NA NA NA NA NA NA NA 38.46 38.46 73.872 68.836 NA NA NA NA 38.526 47.158 NA NA NA NA NA NA NA NA
5053397 0.447 0.309 -0.93 NA NA NA NA NA NA -0.043 NA NA NA NA NA NA NA NA 31.936 31.936 64.035 NA NA NA NA NA NA 30.116 NA NA NA NA NA NA NA NA
5053409 0.581 0.336 NA -0.151 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 53.877 53.877 NA 72.491 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5053588 -0.384 -0.125 0.291 NA NA NA NA NA NA -0.633 NA NA NA NA NA NA NA NA 41.549 41.549 64.248 NA NA NA NA NA NA 45.528 NA NA NA NA NA NA NA NA
5053633 0.883 1.122 0.254 -0.051 NA NA NA NA NA 2.069 NA NA NA NA NA NA NA NA 38.457 38.457 72.716 75.601 NA NA NA NA NA 46.064 NA NA NA NA NA NA NA NA
5054772 -0.664 -1.267 NA NA 0.053 NA NA NA NA NA NA NA NA NA NA NA -2.377 NA 70.578 70.578 NA NA 75.95 NA NA NA NA NA NA NA NA NA NA NA 47.218 NA
5055211 1.744 1.287 2.536 1.191 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 35.561 35.561 60.843 56.697 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5055923 1.172 1.79 NA NA NA NA 0.275 NA NA NA NA NA 1.718 NA NA NA NA NA 60.103 60.103 NA NA NA NA 56.444 NA NA NA NA NA 36.154 NA NA NA NA NA
5055972 0.081 0.733 NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.165 NA 54.726 54.726 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 33.03 NA
5056005 1.537 1.039 NA NA NA NA NA NA 0.601 NA -0.027 NA NA NA NA NA NA NA 79.405 79.405 NA NA NA NA NA NA 74.004 NA 54.766 NA NA NA NA NA NA NA
5056113 -0.1 0.09 NA NA -1.578 NA NA NA NA NA 1.576 NA NA NA NA NA NA NA 46.687 46.687 NA NA 47.719 NA NA NA NA NA 26.683 NA NA NA NA NA NA NA
5056732 NA 0.669 -1.094 NA 0.818 NA NA NA NA NA NA NA NA NA NA -0.32 NA NA NA 60.334 84.104 NA 58.568 NA NA NA NA NA NA NA NA NA NA 38.121 NA NA
5056855 -0.155 0.849 NA -0.249 NA NA 0.292 0.077 NA NA NA NA NA NA NA NA -0.039 NA 37.547 37.547 NA 64.774 NA NA 34.461 34.513 NA NA NA NA NA NA NA NA 15.323 NA
5057193 -1.127 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 78.032 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5057887 0.361 0.599 NA NA NA NA NA NA NA -2.339 -0.644 NA NA NA NA NA NA NA 60.015 60.015 NA NA NA NA NA NA NA 64.7 22.924 NA NA NA NA NA NA NA
5057945 -0.137 -0.169 NA NA NA NA 0.024 NA -0.934 NA NA NA NA NA NA NA NA NA 37.686 37.686 NA NA NA NA 41.058 NA 39.425 NA NA NA NA NA NA NA NA NA
5058985 -0.347 0.109 NA NA NA NA -1.826 -1.572 NA NA NA NA NA NA NA NA NA NA 70.94 70.94 NA NA NA NA 61.261 69.824 NA NA NA NA NA NA NA NA NA NA
5059133 -0.409 -0.684 -0.565 NA -1.63 NA NA NA NA NA 0.02 -1.036 NA NA NA NA NA NA 42.288 42.288 67.744 NA 40.191 NA NA NA NA NA 15.109 25.248 NA NA NA NA NA NA
5059206 0.891 0.203 NA NA NA NA 0.489 1.804 0.317 NA NA NA NA NA NA NA NA NA 60.388 60.388 NA NA NA NA 57.655 58.064 60.585 NA NA NA NA NA NA NA NA NA
5059308 2.683 1.977 NA NA NA NA 2.89 2.155 -0.75 -0.689 NA NA NA NA NA NA NA NA 34.212 34.212 NA NA NA NA 35.478 32.603 35.79 36.515 NA NA NA NA NA NA NA NA
5059658 0.947 1.487 NA NA NA NA NA NA -0.122 NA NA NA NA NA NA NA NA NA 28.794 28.794 NA NA NA NA NA NA 29.09 NA NA NA NA NA NA NA NA NA
5059748 -1.235 -1.274 NA NA NA NA NA NA NA 0.867 NA NA NA NA NA NA NA NA 38.562 38.562 NA NA NA NA NA NA NA 42.448 NA NA NA NA NA NA NA NA
5060143 0.007 0.16 NA NA NA NA NA 0.753 -0.907 NA NA NA NA NA NA NA NA NA 47.866 47.866 NA NA NA NA NA 41.671 48.597 NA NA NA NA NA NA NA NA NA
5060191 0.438 0.791 0.306 1.614 NA NA NA NA NA NA 1.369 NA NA NA NA NA NA NA 43.217 43.217 70.303 65.447 NA NA NA NA NA NA 15.608 NA NA NA NA NA NA NA
5060198 -0.488 0.184 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 65.357 65.357 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5060299 -0.023 0.109 NA -0.391 -0.54 NA NA NA NA NA NA NA NA NA NA NA NA NA 28.084 28.084 NA 58.306 25.91 NA NA NA NA NA NA NA NA NA NA NA NA NA
5060332 0.214 0.96 NA NA NA NA NA NA NA -0.179 NA NA 0.695 NA 0.199 NA NA NA 56.782 56.782 NA NA NA NA NA NA NA 55.413 NA NA 33.691 NA 22.218 NA NA NA
5060554 NA -1.848 NA NA -0.167 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 79.187 NA NA 72.606 NA NA NA NA NA NA NA NA NA NA NA NA NA
5060744 1.721 1.983 1.889 0.481 NA NA NA NA NA -0.102 NA NA NA NA NA NA NA NA 40.868 40.868 64.553 61.175 NA NA NA NA NA 46.458 NA NA NA NA NA NA NA NA
5060789 -0.202 0.494 NA NA NA NA NA NA NA 2.162 NA NA NA NA NA NA NA NA 72.042 72.042 NA NA NA NA NA NA NA 69.938 NA NA NA NA NA NA NA NA
5060908 0.72 0.446 0.857 NA -0.118 -0.226 NA NA NA NA 1.247 NA NA NA NA NA NA NA 45.595 45.595 67.18 NA 40.907 49.18 NA NA NA NA 20.603 NA NA NA NA NA NA NA
5061112 0.795 0.354 NA NA NA NA NA NA NA -0.211 NA NA NA NA NA NA NA NA 62.893 62.893 NA NA NA NA NA NA NA 63.126 NA NA NA NA NA NA NA NA
5061257 0.566 0.155 -0.483 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29.662 29.662 54.695 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5061265 -1.399 -0.933 NA NA -0.434 NA NA NA NA NA NA NA NA NA NA NA NA -1.069 33.979 33.979 NA NA 31.733 NA NA NA NA NA NA NA NA NA NA NA NA 15.774
5061368 2.147 1.517 0.894 2.874 2.085 NA NA NA -1.271 NA NA NA NA NA NA NA NA NA 40.079 40.079 69.394 66.043 41.247 NA NA NA 44.882 NA NA NA NA NA NA NA NA NA
5061469 1.111 2.016 NA NA 0.617 NA NA NA NA NA NA NA NA NA NA NA NA NA 68.48 68.48 NA NA 71.231 NA NA NA NA NA NA NA NA NA NA NA NA NA
5061595 1.115 0.762 2.231 2.009 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 21.149 21.149 41.156 35.882 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5061787 -1.051 -0.999 NA -1.277 NA NA -1.132 -0.544 NA -1.675 NA NA NA NA NA NA NA NA 21.105 21.105 NA 52.29 NA NA 22.382 22.892 NA 26.572 NA NA NA NA NA NA NA NA
5061826 0.8 1.351 NA 0.592 NA NA 0.834 NA -1.448 NA NA NA NA NA NA NA NA NA 37.592 37.592 NA 64.802 NA NA 41.924 NA 43.313 NA NA NA NA NA NA NA NA NA
5062083 1.498 1.614 NA 0.54 NA NA 3.573 NA -0.684 NA NA NA NA NA NA NA NA NA 29.25 29.25 NA 53.293 NA NA 32.928 NA 38.323 NA NA NA NA NA NA NA NA NA
5062290 -1.332 NA NA NA NA NA NA NA NA NA NA NA 0.083 NA NA NA NA NA 72.209 NA NA NA NA NA NA NA NA NA NA NA 35.929 NA NA NA NA NA
5062483 -1.745 0.24 NA NA NA NA NA NA NA 0.202 NA NA NA NA NA NA NA NA 54.801 54.801 NA NA NA NA NA NA NA 55.924 NA NA NA NA NA NA NA NA
5062704 -0.64 0.554 0.778 NA NA NA -0.407 NA 1.233 NA NA NA 0.701 NA NA NA NA NA 42.03 42.03 73.177 NA NA NA 43.886 NA 40.327 NA NA NA 21.597 NA NA NA NA NA
5062968 -0.458 -0.848 NA NA NA NA 0.068 NA -1.339 NA NA NA NA NA NA NA NA NA 60.286 60.286 NA NA NA NA 58.016 NA 69.94 NA NA NA NA NA NA NA NA NA
5063056 -0.507 -1.531 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20.896 20.896 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5063668 NA 1.583 NA NA NA NA NA NA NA NA NA NA NA NA 0.03 NA NA NA NA 67.291 NA NA NA NA NA NA NA NA NA NA NA NA 39.801 NA NA NA
5063943 -1.067 -0.654 NA NA NA NA NA NA NA 0.76 NA NA 0.023 -0.95 NA NA NA NA 44.788 44.788 NA NA NA NA NA NA NA 51.511 NA NA 27.363 18.672 NA NA NA NA
5063980 -0.73 0.484 0.308 0.287 NA NA -0.654 NA 2.986 NA NA NA NA NA NA NA NA NA 18.175 18.175 65.913 59.702 NA NA 19.944 NA 26.988 NA NA NA NA NA NA NA NA NA
5064102 -0.501 -1.07 NA -1.24 NA NA 0.051 NA 1.042 NA NA NA NA NA NA NA NA NA 34.738 34.738 NA 63.24 NA NA 33.707 NA 38.326 NA NA NA NA NA NA NA NA NA
5064347 -1.991 -2.28 -1.11 -2.028 NA NA NA NA 0.83 NA NA NA NA NA NA NA NA NA 26.699 26.699 61.611 58.482 NA NA NA NA 25.991 NA NA NA NA NA NA NA NA NA
5064535 0.463 -0.411 NA 0.029 NA NA 0.783 NA -1.924 NA NA NA NA NA NA NA NA NA 27.061 27.061 NA 61.759 NA NA 31.458 NA 24.488 NA NA NA NA NA NA NA NA NA
5064669 NA 0.211 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 72.308 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5064917 0.938 0.638 NA NA -0.18 NA NA NA 1.85 NA 1.312 NA 1.137 NA 1.076 NA NA NA 40.183 40.183 NA NA 44.131 NA NA NA 50.626 NA 14.213 NA 16.147 NA 15.073 NA NA NA
5065226 -1.536 -1.348 -0.256 NA NA -0.92 -1.67 NA NA 0.962 NA NA NA NA NA NA NA NA 38.622 38.622 66.203 NA NA 31.858 36.945 NA NA 49.787 NA NA NA NA NA NA NA NA
5065666 -1.541 -0.82 NA NA NA NA -0.03 NA NA 1.209 NA NA NA NA NA NA NA NA 63.316 63.316 NA NA NA NA 64.766 NA NA 51.893 NA NA NA NA NA NA NA NA
5065754 NA 0.271 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 75.862 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5066489 -1.683 -0.233 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 70.156 70.156 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5067195 0.408 1.577 0.62 NA NA NA NA NA -1.236 NA NA NA NA NA NA NA NA NA 35.881 35.881 67.86 NA NA NA NA NA 42.17 NA NA NA NA NA NA NA NA NA
5067307 -0.723 -0.36 NA NA -0.792 -2.32 NA NA NA NA NA NA NA NA NA NA NA NA 46.805 46.805 NA NA 48.191 48.219 NA NA NA NA NA NA NA NA NA NA NA NA
5067684 0.093 0.817 NA NA NA NA NA NA 0.399 0.144 NA NA NA NA NA NA NA NA 33.334 33.334 NA NA NA NA NA NA 33.737 41.061 NA NA NA NA NA NA NA NA
5067813 -1.022 0.81 NA NA NA NA 0.118 NA NA NA NA NA NA NA NA NA NA NA 66.741 66.741 NA NA NA NA 75.564 NA NA NA NA NA NA NA NA NA NA NA
5068210 -2.408 -2.406 -0.036 -2.112 NA NA NA NA -2.216 -0.987 NA NA NA NA NA NA NA NA 46.238 46.238 69.336 71.53 NA NA NA NA 48.01 46.211 NA NA NA NA NA NA NA NA
5068887 0.839 1.896 -0.35 NA -0.442 0.002 1.056 NA -0.149 0.448 NA NA NA NA NA NA NA NA 32.776 32.776 63.1 NA 38.67 27.82 34.66 NA 27.086 38.11 NA NA NA NA NA NA NA NA
5068993 -0.405 -0.986 -2.131 NA -1.678 NA -1.756 NA NA NA NA NA NA NA NA NA NA NA 24.829 24.829 55.495 NA 29.479 NA 20.463 NA NA NA NA NA NA NA NA NA NA NA
5069265 -2.08 -2.467 NA NA NA NA NA NA NA NA -2.008 NA -1.467 NA NA NA NA NA 72.942 72.942 NA NA NA NA NA NA NA NA 35.983 NA 57.989 NA NA NA NA NA
5070111 0.567 0.303 NA NA -0.325 -0.702 -1.001 NA NA NA NA NA NA NA -1.855 NA NA NA 45.742 45.742 NA NA 50.219 49.582 49.447 NA NA NA NA NA NA NA 21.189 NA NA NA
5070248 0.369 0.109 NA 1.03 1.723 NA NA NA -3.389 -0.186 NA NA NA NA NA NA NA NA 37.874 37.874 NA 60.226 34.498 NA NA NA 42.171 39.248 NA NA NA NA NA NA NA NA
5070385 0.293 -1.333 NA NA NA NA NA NA NA 0.495 NA NA NA NA NA NA NA NA 53.929 53.929 NA NA NA NA NA NA NA 58.914 NA NA NA NA NA NA NA NA
5070388 -0.732 -1.429 NA NA NA NA NA NA 2.825 NA NA NA NA NA NA NA NA NA 63.114 63.114 NA NA NA NA NA NA 69.255 NA NA NA NA NA NA NA NA NA
5071023 0.115 -0.651 NA NA NA NA -0.313 NA NA NA NA NA NA NA NA NA NA NA 51.335 51.335 NA NA NA NA 45.134 NA NA NA NA NA NA NA NA NA NA NA
5071397 -1.212 -0.59 NA NA 0.016 NA NA NA 0.472 NA NA NA NA NA NA NA NA NA 69.278 69.278 NA NA 64.647 NA NA NA 67.492 NA NA NA NA NA NA NA NA NA
5071525 0.416 NA NA NA NA NA NA NA NA NA 0.234 NA NA NA NA NA NA NA 79.862 NA NA NA NA NA NA NA NA NA 52.583 NA NA NA NA NA NA NA
5071700 -0.449 -1.579 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 77.117 77.117 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5071925 -0.153 -0.049 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 51.943 51.943 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5071985 -0.751 -2.002 -0.503 NA NA NA -0.638 NA 0.604 -0.497 NA NA NA NA NA NA NA NA 26.704 26.704 55.823 NA NA NA 25.368 NA 30.864 27.001 NA NA NA NA NA NA NA NA
5072030 0.091 0.226 1.471 NA NA NA NA NA NA NA NA NA NA NA 1.415 NA NA NA 35.854 35.854 54.549 NA NA NA NA NA NA NA NA NA NA NA 15.492 NA NA NA
5072408 -1.108 -0.145 NA 0.16 NA NA -0.093 NA NA NA NA NA NA NA NA NA NA NA 31.87 31.87 NA 56.342 NA NA 34.211 NA NA NA NA NA NA NA NA NA NA NA
5072439 -0.47 -0.966 NA NA NA NA NA NA NA NA NA NA 0.4 NA NA NA 1.109 NA 60.125 60.125 NA NA NA NA NA NA NA NA NA NA 32.8 NA NA NA 36.038 NA
5072692 0.743 0.949 -0.288 1.659 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 46.998 46.998 76.212 72.284 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5072811 0.215 0.858 0.051 1.316 NA NA NA 0.08 -0.274 NA NA NA NA NA NA NA NA NA 44.903 44.903 69.591 62.461 NA NA NA 43.418 47.713 NA NA NA NA NA NA NA NA NA
5073238 -1.285 -1.333 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 27.086 27.086 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5073613 -0.547 1.249 NA -1.556 NA NA 0.925 NA -0.48 0.264 -0.873 NA NA NA NA NA NA NA 38.382 38.382 NA 58.956 NA NA 40.391 NA 41.985 46.879 22.459 NA NA NA NA NA NA NA
5073767 -1.899 -2.066 -1.321 NA NA NA NA NA -0.183 NA NA NA NA NA NA NA NA NA 28.606 28.606 53.644 NA NA NA NA NA 37.396 NA NA NA NA NA NA NA NA NA
5074326 -1.341 -1.343 0.107 NA -1.596 -0.161 NA NA 0.48 0.866 NA NA NA NA NA NA NA NA 41.828 41.828 73.668 NA 37.8 43.374 NA NA 43.045 41.485 NA NA NA NA NA NA NA NA
5074379 -2.091 -2.105 NA NA NA NA 0.088 NA NA NA NA -0.74 NA NA NA NA NA NA 56.517 56.517 NA NA NA NA 54.88 NA NA NA NA 32.146 NA NA NA NA NA NA
5074524 -0.379 -0.372 NA NA NA NA NA NA NA NA NA -1.636 NA NA NA NA NA NA 66.581 66.581 NA NA NA NA NA NA NA NA NA 34.957 NA NA NA NA NA NA
5074624 -0.207 0.263 NA NA 1.28 NA NA NA NA 0.496 NA NA NA NA NA NA NA NA 31.705 31.705 NA NA 33.944 NA NA NA NA 36.412 NA NA NA NA NA NA NA NA
5074753 -2.659 -2.612 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 59.966 59.966 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5075020 -0.72 -0.538 -0.211 -1.271 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 46.502 46.502 67.914 61.039 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5075047 -1.091 -0.031 -0.474 -0.642 NA NA NA NA 0.529 NA NA NA NA NA NA NA NA NA 32.63 32.63 60.457 65.968 NA NA NA NA 34.821 NA NA NA NA NA NA NA NA NA
5075323 -0.014 0.123 NA NA 0.019 NA NA NA -1.382 NA NA NA NA NA NA NA -1.39 NA 42.133 42.133 NA NA 45.916 NA NA NA 44.077 NA NA NA NA NA NA NA 14.785 NA
5075558 0.661 -0.008 NA -0.209 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23.541 23.541 NA 41.885 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5075755 0.789 -0.304 NA NA NA NA NA NA NA 2.032 NA NA NA NA NA NA 2.021 NA 60.634 60.634 NA NA NA NA NA NA NA 64.225 NA NA NA NA NA NA 28.826 NA
5075788 -0.687 NA NA NA NA NA NA NA 2.004 NA NA NA NA NA NA NA NA NA 74.458 NA NA NA NA NA NA NA 66.155 NA NA NA NA NA NA NA NA NA
5076275 0.469 1.109 NA -0.879 NA NA NA NA -1.194 NA NA NA NA NA NA NA NA NA 41.306 41.306 NA 71.815 NA NA NA NA 39.257 NA NA NA NA NA NA NA NA NA
5076354 0.935 2.005 NA NA NA NA NA NA -0.64 -1.27 NA NA NA NA NA NA NA NA 56.081 56.081 NA NA NA NA NA NA 62.334 51.332 NA NA NA NA NA NA NA NA
5076601 0.402 -0.066 NA NA NA NA 0.807 NA NA 0.087 NA NA NA NA NA NA -0.008 NA 74.985 74.985 NA NA NA NA 73.456 NA NA 78.848 NA NA NA NA NA NA 53.535 NA
5076753 0.473 -0.06 1.464 NA 1.308 NA 0.108 0.875 NA 0.525 NA NA NA NA NA NA NA NA 27.432 27.432 57.957 NA 30.764 NA 29.517 28.867 NA 31.259 NA NA NA NA NA NA NA NA
5076866 -0.369 -0.592 NA NA NA NA NA NA 0.371 NA NA NA NA NA NA NA NA NA 36.631 36.631 NA NA NA NA NA NA 44.054 NA NA NA NA NA NA NA NA NA
5077388 -1.821 -2.532 -2.367 NA -1.606 NA NA NA NA 0.28 NA NA -1.662 NA NA NA NA NA 46.685 46.685 73.929 NA 43.865 NA NA NA NA 46.384 NA NA 18.943 NA NA NA NA NA
5077622 -0.32 -0.259 0.74 0.693 -0.767 NA NA NA NA -0.718 NA NA NA NA NA NA NA NA 28.974 28.974 61.321 59.262 31.289 NA NA NA NA 33.206 NA NA NA NA NA NA NA NA
5077938 -1.802 -1.761 NA NA NA NA -0.843 NA NA -0.244 NA NA NA NA NA NA NA NA 45.56 45.56 NA NA NA NA 47.842 NA NA 50.74 NA NA NA NA NA NA NA NA
5078010 -0.427 NA NA NA NA NA 0.346 NA 1.294 NA NA NA NA NA NA NA NA NA 76.86 NA NA NA NA NA 74.724 NA 84.53 NA NA NA NA NA NA NA NA NA
5078017 NA -0.499 NA NA 0.625 0.122 NA NA NA -0.447 NA NA NA NA NA NA NA NA NA 60.106 NA NA 67.279 66.626 NA NA NA 69.485 NA NA NA NA NA NA NA NA
5078145 0.71 2.474 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 53.031 53.031 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5078471 -1.735 -0.824 -0.266 NA NA NA NA -2.808 1.147 NA NA NA NA NA NA NA NA NA 42.394 42.394 71.5 NA NA NA NA 47.796 40.777 NA NA NA NA NA NA NA NA NA
5078980 0.782 1.018 NA NA NA NA 0.15 NA NA NA 1.159 NA NA NA NA NA NA NA 51.286 51.286 NA NA NA NA 55.848 NA NA NA 29.157 NA NA NA NA NA NA NA
5079136 1.087 1.229 NA 0.737 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23.86 23.86 NA 51.186 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5079541 -0.123 -0.759 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19.935 19.935 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5079674 -1.955 -0.728 NA NA NA NA -2.894 NA NA NA NA NA -2.433 -1.519 NA NA 0.402 NA 75.984 75.984 NA NA NA NA 77.697 NA NA NA NA NA 47.294 55.042 NA NA 50.902 NA
5079725 -0.674 -0.405 NA NA NA NA -0.69 NA NA NA NA NA NA NA 0.202 NA NA NA 56.869 56.869 NA NA NA NA 62.791 NA NA NA NA NA NA NA 38.115 NA NA NA
5079747 -1.761 -1.692 NA NA NA NA NA NA NA 1.192 NA -1.004 NA NA NA NA -1.122 NA 64.227 64.227 NA NA NA NA NA NA NA 68.599 NA 37.898 NA NA NA NA 41.069 NA
5079751 0.419 -0.366 -0.759 -1.116 -0.168 NA NA NA 0.288 NA NA NA NA NA NA NA NA NA 34.552 34.552 68.953 62.57 39.863 NA NA NA 39.015 NA NA NA NA NA NA NA NA NA
5080100 0.146 0.563 NA 1.782 NA NA NA NA -0.661 NA NA NA NA NA NA NA NA NA 35.813 35.813 NA 63.741 NA NA NA NA 38.72 NA NA NA NA NA NA NA NA NA
5080190 0.554 -0.55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 64.321 64.321 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5080240 -2.922 -2.138 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 53.584 53.584 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5080830 0.678 1.537 NA 0.66 NA NA 1.382 NA NA NA NA NA NA NA NA NA 1.308 NA 49.143 49.143 NA 73.101 NA NA 55.329 NA NA NA NA NA NA NA NA NA 23.55 NA
5081456 -0.743 -0.948 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 24.361 24.361 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5081508 NA -0.693 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 74.225 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5081817 0.591 -0.331 NA 0.1 NA NA NA -1.433 NA -0.892 NA NA NA NA NA NA NA NA 27.405 27.405 NA 66.703 NA NA NA 35.241 NA 33.961 NA NA NA NA NA NA NA NA
5081849 1.29 0.893 NA NA 0.706 NA NA NA NA -0.305 NA NA NA NA NA NA NA NA 50.08 50.08 NA NA 47.274 NA NA NA NA 60.448 NA NA NA NA NA NA NA NA
5082107 0.988 -0.251 NA NA NA NA NA NA -2.164 NA NA NA NA NA NA NA NA NA 63.532 63.532 NA NA NA NA NA NA 60.125 NA NA NA NA NA NA NA NA NA
5082114 -0.242 0.011 NA NA NA NA NA NA NA 1.016 NA NA NA NA NA 0.821 NA 1.427 68.818 68.818 NA NA NA NA NA NA NA 68.58 NA NA NA NA NA 45.582 NA 36.456
5082960 -0.344 -1.301 -0.344 -0.966 NA NA NA NA -2.224 NA -1.274 NA NA NA NA NA NA NA 49.494 49.494 72.91 71.656 NA NA NA NA 55.688 NA 18.839 NA NA NA NA NA NA NA
5083006 0.761 1.134 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 71.519 71.519 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5083176 0.213 0.061 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23.8 23.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5083355 -1.77 -1.046 -0.898 NA NA NA -0.72 NA NA NA NA NA NA NA NA NA NA NA 32.728 32.728 68.213 NA NA NA 33.835 NA NA NA NA NA NA NA NA NA NA NA
5083397 0.132 -1.081 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22.645 22.645 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
